patient_id,full_name,recorded_ts,birthdate,deathdate,ssn,drivers,passport,prefix,marital,race,ethnicity,gender,birthplace,patient_address,patient_city,patient_state,county,fips,patient_zip,lat,lon,healthcare_expenses,healthcare_coverage,income,age_at_imaging,bodysite_code,bodysite_description,modality_code,modality_description,sop_code,sop_description,procedure_code,encounter_class,encounter_description,base_encounter_cost,total_claim_cost,payer_coverage,encounter_reason,organization_name,organization_address,organization_city,organization_state,organization_zip,provider_name,provider_speciality
830980ea-e31f-a586-a8d6-98f19915309f,Moises Mccullough,2023-10-26 04:46:56.000000,2006-08-23,,999-96-7716,S99930197,,Mr.,,white,nonhispanic,M,Center  North Dakota  US,692 Fahey Fort,Grand Forks,North Dakota,Grand Forks County,38035,58202,47.85156696847660,-97.16437339279690,424748.97,253825.17,91852,17,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,3193.25,0.0,Patient referral for dental care (procedure),ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,582032819,Domenic Blick,GENERAL PRACTICE
84fd7c39-c507-9f4d-c612-f1be8998d14c,Juana Florencia Rodríguez,2015-11-18 13:07:10.000000,1990-08-29,,999-98-6424,S99955390,X42247920X,Mrs.,M,white,hispanic,F,Juarez  Chihuahua  MX,1092 Littel Park Apt 42,Grand Forks,North Dakota,Grand Forks County,38035,58202,47.948310167707000,-97.18003004729470,152752.23,360667.95,33475,25,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,3193.25,0.0,Gingivitis (disorder),ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,582032819,Domenic Blick,GENERAL PRACTICE
84fd7c39-c507-9f4d-c612-f1be8998d14c,Juana Florencia Rodríguez,2018-11-21 12:42:32.000000,1990-08-29,,999-98-6424,S99955390,X42247920X,Mrs.,M,white,hispanic,F,Juarez  Chihuahua  MX,1092 Littel Park Apt 42,Grand Forks,North Dakota,Grand Forks County,38035,58202,47.948310167707000,-97.18003004729470,152752.23,360667.95,33475,28,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,3193.25,3193.25,Patient referral for dental care (procedure),ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,582032819,Domenic Blick,GENERAL PRACTICE
84fd7c39-c507-9f4d-c612-f1be8998d14c,Juana Florencia Rodríguez,2023-12-06 12:49:17.000000,1990-08-29,,999-98-6424,S99955390,X42247920X,Mrs.,M,white,hispanic,F,Juarez  Chihuahua  MX,1092 Littel Park Apt 42,Grand Forks,North Dakota,Grand Forks County,38035,58202,47.948310167707000,-97.18003004729470,152752.23,360667.95,33475,33,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,2806.15,1755.14,Gingivitis (disorder),ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,582032819,Domenic Blick,GENERAL PRACTICE
86ce867e-484b-5a88-07d3-5f32dd53ec46,George Hand,2017-10-05 12:56:01.000000,1986-07-03,,999-77-4526,S99949438,X83590181X,Mr.,M,white,nonhispanic,M,Jamestown  North Dakota  US,1036 Crist Quay,Grand Forks,North Dakota,Grand Forks County,38035,58202,47.90384937723070,-97.08213902970750,10382.13,568453.59,5694,31,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,2806.15,2756.15,Gingivitis (disorder),ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,582032819,Domenic Blick,GENERAL PRACTICE
86ce867e-484b-5a88-07d3-5f32dd53ec46,George Hand,2021-04-12 11:59:56.000000,1986-07-03,,999-77-4526,S99949438,X83590181X,Mr.,M,white,nonhispanic,M,Jamestown  North Dakota  US,1036 Crist Quay,Grand Forks,North Dakota,Grand Forks County,38035,58202,47.90384937723070,-97.08213902970750,10382.13,568453.59,5694,34,40983000,Structure of upper extremity between shoulder and elbow (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.1,Digital X-Ray Image Storage,713026007,emergency,Emergency room admission (procedure),109.52,883.72,833.72,Fracture of bone (disorder),ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,582032819,Domenic Blick,GENERAL PRACTICE
86ce867e-484b-5a88-07d3-5f32dd53ec46,George Hand,2020-10-01 12:55:35.000000,1986-07-03,,999-77-4526,S99949438,X83590181X,Mr.,M,white,nonhispanic,M,Jamestown  North Dakota  US,1036 Crist Quay,Grand Forks,North Dakota,Grand Forks County,38035,58202,47.90384937723070,-97.08213902970750,10382.13,568453.59,5694,34,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,3193.25,3143.25,Patient referral for dental care (procedure),ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,582032819,Domenic Blick,GENERAL PRACTICE
8f22c16e-e16b-1865-636f-00b6079436cd,Deedra Dania Wiza,2017-05-01 15:10:03.000000,1970-09-18,,999-18-8184,S99911957,X83072474X,Ms.,S,white,nonhispanic,F,Acton  North Dakota  US,412 Glover Station Apt 91,Bismarck,North Dakota,Burleigh County,38015,58505,46.815224921062600,-100.66903266280500,470901.03,385064.64,80003,46,8205005,Wrist region structure (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.1,Digital X-Ray Image Storage,713024005,emergency,Emergency room admission (procedure),109.52,883.72,618.6,Fracture of bone (disorder),ST VINCENT'S - A PROSPERA COMMUNITY,1021 N 26TH ST,BISMARCK,ND,585013109,Stella Hammes,GENERAL PRACTICE
8f22c16e-e16b-1865-636f-00b6079436cd,Deedra Dania Wiza,2023-10-20 16:49:19.000000,1970-09-18,,999-18-8184,S99911957,X83072474X,Ms.,S,white,nonhispanic,F,Acton  North Dakota  US,412 Glover Station Apt 91,Bismarck,North Dakota,Burleigh County,38015,58505,46.815224921062600,-100.66903266280500,470901.03,385064.64,80003,53,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,5128.75,1470.87,Gingivitis (disorder),ST ALEXIUS MEDICAL CENTER,900 E BROADWAY AVE,BISMARCK,ND,585014520,Eldon Cassin,GENERAL PRACTICE
92fc345f-7615-2619-1c5f-d771f2fc3ec3,Andy Alden Reynolds,2006-01-30 19:54:46.000000,1923-05-21,2007-04-21,999-41-1303,S99982719,X25933443X,Mr.,M,white,nonhispanic,M,Bismarck  North Dakota  US,596 Leffler Trail,Dickinson,North Dakota,Stark County,38089,58601,46.93382777219720,-102.86963095342900,294766.34,294507.69,52649,82,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,3580.35,2864.28,Gingivitis (disorder),CHI ST ALEXIUS HEALTH DICKINSON,2500 FAIRWAY STREET,DICKINSON,ND,586012639,Nicholas Greenfelder,GENERAL PRACTICE
92fc345f-7615-2619-1c5f-d771f2fc3ec3,Andy Alden Reynolds,2003-01-23 18:18:09.000000,1923-05-21,2007-04-21,999-41-1303,S99982719,X25933443X,Mr.,M,white,nonhispanic,M,Bismarck  North Dakota  US,596 Leffler Trail,Dickinson,North Dakota,Stark County,38089,58601,46.93382777219720,-102.86963095342900,294766.34,294507.69,52649,79,181171005,Entire retina (body structure),OP,Ophthalmic Photography,1.2.840.10008.5.1.4.1.1.77.1.5.1,Ophthalmic Photography 8 Bit Image Storage,314971001,ambulatory,Ophthalmic examination and evaluation (procedure),160.75,2483.35,1986.68,,CHI ST ALEXIUS HEALTH DICKINSON,2500 FAIRWAY STREET,DICKINSON,ND,586012639,Nicholas Greenfelder,GENERAL PRACTICE
92fc345f-7615-2619-1c5f-d771f2fc3ec3,Andy Alden Reynolds,2004-12-21 18:18:34.000000,1923-05-21,2007-04-21,999-41-1303,S99982719,X25933443X,Mr.,M,white,nonhispanic,M,Bismarck  North Dakota  US,596 Leffler Trail,Dickinson,North Dakota,Stark County,38089,58601,46.93382777219720,-102.86963095342900,294766.34,294507.69,52649,81,181171005,Entire retina (body structure),OP,Ophthalmic Photography,1.2.840.10008.5.1.4.1.1.77.1.5.1,Ophthalmic Photography 8 Bit Image Storage,314971001,ambulatory,Ophthalmic examination and evaluation (procedure),160.75,2483.35,1986.68,,CHI ST ALEXIUS HEALTH DICKINSON,2500 FAIRWAY STREET,DICKINSON,ND,586012639,Nicholas Greenfelder,GENERAL PRACTICE
92fc345f-7615-2619-1c5f-d771f2fc3ec3,Andy Alden Reynolds,2001-03-05 19:45:17.000000,1923-05-21,2007-04-21,999-41-1303,S99982719,X25933443X,Mr.,M,white,nonhispanic,M,Bismarck  North Dakota  US,596 Leffler Trail,Dickinson,North Dakota,Stark County,38089,58601,46.93382777219720,-102.86963095342900,294766.34,294507.69,52649,77,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,2806.15,2244.92,Patient referral for dental care (procedure),CHI ST ALEXIUS HEALTH DICKINSON,2500 FAIRWAY STREET,DICKINSON,ND,586012639,Nicholas Greenfelder,GENERAL PRACTICE
92fc345f-7615-2619-1c5f-d771f2fc3ec3,Andy Alden Reynolds,2004-12-21 18:18:34.000000,1923-05-21,2007-04-21,999-41-1303,S99982719,X25933443X,Mr.,M,white,nonhispanic,M,Bismarck  North Dakota  US,596 Leffler Trail,Dickinson,North Dakota,Stark County,38089,58601,46.93382777219720,-102.86963095342900,294766.34,294507.69,52649,81,181171005,Entire retina (body structure),OP,Ophthalmic Photography,1.2.840.10008.5.1.4.1.1.77.1.5.1,Ophthalmic Photography 8 Bit Image Storage,314971001,ambulatory,Ophthalmic examination and evaluation (procedure),160.75,2483.35,1986.68,,CHI ST ALEXIUS HEALTH DICKINSON,2500 FAIRWAY STREET,DICKINSON,ND,586012639,Nicholas Greenfelder,GENERAL PRACTICE
92fc345f-7615-2619-1c5f-d771f2fc3ec3,Andy Alden Reynolds,2000-02-15 21:33:33.000000,1923-05-21,2007-04-21,999-41-1303,S99982719,X25933443X,Mr.,M,white,nonhispanic,M,Bismarck  North Dakota  US,596 Leffler Trail,Dickinson,North Dakota,Stark County,38089,58601,46.93382777219720,-102.86963095342900,294766.34,294507.69,52649,76,181171005,Entire retina (body structure),OP,Ophthalmic Photography,1.2.840.10008.5.1.4.1.1.77.1.5.1,Ophthalmic Photography 8 Bit Image Storage,314971001,ambulatory,Ophthalmic examination and evaluation (procedure),160.75,2483.35,1986.68,,CHI ST ALEXIUS HEALTH DICKINSON,2500 FAIRWAY STREET,DICKINSON,ND,586012639,Nicholas Greenfelder,GENERAL PRACTICE
92fc345f-7615-2619-1c5f-d771f2fc3ec3,Andy Alden Reynolds,2002-01-28 18:02:09.000000,1923-05-21,2007-04-21,999-41-1303,S99982719,X25933443X,Mr.,M,white,nonhispanic,M,Bismarck  North Dakota  US,596 Leffler Trail,Dickinson,North Dakota,Stark County,38089,58601,46.93382777219720,-102.86963095342900,294766.34,294507.69,52649,78,181171005,Entire retina (body structure),OP,Ophthalmic Photography,1.2.840.10008.5.1.4.1.1.77.1.5.1,Ophthalmic Photography 8 Bit Image Storage,314971001,ambulatory,Ophthalmic examination and evaluation (procedure),160.75,2483.35,1986.68,,CHI ST ALEXIUS HEALTH DICKINSON,2500 FAIRWAY STREET,DICKINSON,ND,586012639,Nicholas Greenfelder,GENERAL PRACTICE
92fc345f-7615-2619-1c5f-d771f2fc3ec3,Andy Alden Reynolds,2000-02-15 21:33:33.000000,1923-05-21,2007-04-21,999-41-1303,S99982719,X25933443X,Mr.,M,white,nonhispanic,M,Bismarck  North Dakota  US,596 Leffler Trail,Dickinson,North Dakota,Stark County,38089,58601,46.93382777219720,-102.86963095342900,294766.34,294507.69,52649,76,181171005,Entire retina (body structure),OP,Ophthalmic Photography,1.2.840.10008.5.1.4.1.1.77.1.5.1,Ophthalmic Photography 8 Bit Image Storage,314971001,ambulatory,Ophthalmic examination and evaluation (procedure),160.75,2483.35,1986.68,,CHI ST ALEXIUS HEALTH DICKINSON,2500 FAIRWAY STREET,DICKINSON,ND,586012639,Nicholas Greenfelder,GENERAL PRACTICE
92fc345f-7615-2619-1c5f-d771f2fc3ec3,Andy Alden Reynolds,2002-01-28 18:02:09.000000,1923-05-21,2007-04-21,999-41-1303,S99982719,X25933443X,Mr.,M,white,nonhispanic,M,Bismarck  North Dakota  US,596 Leffler Trail,Dickinson,North Dakota,Stark County,38089,58601,46.93382777219720,-102.86963095342900,294766.34,294507.69,52649,78,181171005,Entire retina (body structure),OP,Ophthalmic Photography,1.2.840.10008.5.1.4.1.1.77.1.5.1,Ophthalmic Photography 8 Bit Image Storage,314971001,ambulatory,Ophthalmic examination and evaluation (procedure),160.75,2483.35,1986.68,,CHI ST ALEXIUS HEALTH DICKINSON,2500 FAIRWAY STREET,DICKINSON,ND,586012639,Nicholas Greenfelder,GENERAL PRACTICE
92fc345f-7615-2619-1c5f-d771f2fc3ec3,Andy Alden Reynolds,2006-11-11 18:51:15.000000,1923-05-21,2007-04-21,999-41-1303,S99982719,X25933443X,Mr.,M,white,nonhispanic,M,Bismarck  North Dakota  US,596 Leffler Trail,Dickinson,North Dakota,Stark County,38089,58601,46.93382777219720,-102.86963095342900,294766.34,294507.69,52649,83,181171005,Entire retina (body structure),OP,Ophthalmic Photography,1.2.840.10008.5.1.4.1.1.77.1.5.1,Ophthalmic Photography 8 Bit Image Storage,314971001,ambulatory,Ophthalmic examination and evaluation (procedure),160.75,2483.35,1986.68,,CHI ST ALEXIUS HEALTH DICKINSON,2500 FAIRWAY STREET,DICKINSON,ND,586012639,Nicholas Greenfelder,GENERAL PRACTICE
92fc345f-7615-2619-1c5f-d771f2fc3ec3,Andy Alden Reynolds,2006-11-11 18:51:15.000000,1923-05-21,2007-04-21,999-41-1303,S99982719,X25933443X,Mr.,M,white,nonhispanic,M,Bismarck  North Dakota  US,596 Leffler Trail,Dickinson,North Dakota,Stark County,38089,58601,46.93382777219720,-102.86963095342900,294766.34,294507.69,52649,83,181171005,Entire retina (body structure),OP,Ophthalmic Photography,1.2.840.10008.5.1.4.1.1.77.1.5.1,Ophthalmic Photography 8 Bit Image Storage,314971001,ambulatory,Ophthalmic examination and evaluation (procedure),160.75,2483.35,1986.68,,CHI ST ALEXIUS HEALTH DICKINSON,2500 FAIRWAY STREET,DICKINSON,ND,586012639,Nicholas Greenfelder,GENERAL PRACTICE
92fc345f-7615-2619-1c5f-d771f2fc3ec3,Andy Alden Reynolds,2003-01-23 18:18:09.000000,1923-05-21,2007-04-21,999-41-1303,S99982719,X25933443X,Mr.,M,white,nonhispanic,M,Bismarck  North Dakota  US,596 Leffler Trail,Dickinson,North Dakota,Stark County,38089,58601,46.93382777219720,-102.86963095342900,294766.34,294507.69,52649,79,181171005,Entire retina (body structure),OP,Ophthalmic Photography,1.2.840.10008.5.1.4.1.1.77.1.5.1,Ophthalmic Photography 8 Bit Image Storage,314971001,ambulatory,Ophthalmic examination and evaluation (procedure),160.75,2483.35,1986.68,,CHI ST ALEXIUS HEALTH DICKINSON,2500 FAIRWAY STREET,DICKINSON,ND,586012639,Nicholas Greenfelder,GENERAL PRACTICE
92fc345f-7615-2619-1c5f-d771f2fc3ec3,Andy Alden Reynolds,1999-02-20 21:17:15.000000,1923-05-21,2007-04-21,999-41-1303,S99982719,X25933443X,Mr.,M,white,nonhispanic,M,Bismarck  North Dakota  US,596 Leffler Trail,Dickinson,North Dakota,Stark County,38089,58601,46.93382777219720,-102.86963095342900,294766.34,294507.69,52649,75,181171005,Entire retina (body structure),OP,Ophthalmic Photography,1.2.840.10008.5.1.4.1.1.77.1.5.1,Ophthalmic Photography 8 Bit Image Storage,314971001,ambulatory,Ophthalmic examination and evaluation (procedure),160.75,2483.35,1986.68,,CHI ST ALEXIUS HEALTH DICKINSON,2500 FAIRWAY STREET,DICKINSON,ND,586012639,Nicholas Greenfelder,GENERAL PRACTICE
92fc345f-7615-2619-1c5f-d771f2fc3ec3,Andy Alden Reynolds,2005-12-16 18:34:39.000000,1923-05-21,2007-04-21,999-41-1303,S99982719,X25933443X,Mr.,M,white,nonhispanic,M,Bismarck  North Dakota  US,596 Leffler Trail,Dickinson,North Dakota,Stark County,38089,58601,46.93382777219720,-102.86963095342900,294766.34,294507.69,52649,82,181171005,Entire retina (body structure),OP,Ophthalmic Photography,1.2.840.10008.5.1.4.1.1.77.1.5.1,Ophthalmic Photography 8 Bit Image Storage,314971001,ambulatory,Ophthalmic examination and evaluation (procedure),160.75,2483.35,1986.68,,CHI ST ALEXIUS HEALTH DICKINSON,2500 FAIRWAY STREET,DICKINSON,ND,586012639,Nicholas Greenfelder,GENERAL PRACTICE
92fc345f-7615-2619-1c5f-d771f2fc3ec3,Andy Alden Reynolds,2001-01-10 21:50:04.000000,1923-05-21,2007-04-21,999-41-1303,S99982719,X25933443X,Mr.,M,white,nonhispanic,M,Bismarck  North Dakota  US,596 Leffler Trail,Dickinson,North Dakota,Stark County,38089,58601,46.93382777219720,-102.86963095342900,294766.34,294507.69,52649,77,181171005,Entire retina (body structure),OP,Ophthalmic Photography,1.2.840.10008.5.1.4.1.1.77.1.5.1,Ophthalmic Photography 8 Bit Image Storage,314971001,ambulatory,Ophthalmic examination and evaluation (procedure),160.75,2483.35,1986.68,,CHI ST ALEXIUS HEALTH DICKINSON,2500 FAIRWAY STREET,DICKINSON,ND,586012639,Nicholas Greenfelder,GENERAL PRACTICE
92fc345f-7615-2619-1c5f-d771f2fc3ec3,Andy Alden Reynolds,1999-02-20 21:17:15.000000,1923-05-21,2007-04-21,999-41-1303,S99982719,X25933443X,Mr.,M,white,nonhispanic,M,Bismarck  North Dakota  US,596 Leffler Trail,Dickinson,North Dakota,Stark County,38089,58601,46.93382777219720,-102.86963095342900,294766.34,294507.69,52649,75,181171005,Entire retina (body structure),OP,Ophthalmic Photography,1.2.840.10008.5.1.4.1.1.77.1.5.1,Ophthalmic Photography 8 Bit Image Storage,314971001,ambulatory,Ophthalmic examination and evaluation (procedure),160.75,2483.35,1986.68,,CHI ST ALEXIUS HEALTH DICKINSON,2500 FAIRWAY STREET,DICKINSON,ND,586012639,Nicholas Greenfelder,GENERAL PRACTICE
92fc345f-7615-2619-1c5f-d771f2fc3ec3,Andy Alden Reynolds,2005-12-16 18:34:39.000000,1923-05-21,2007-04-21,999-41-1303,S99982719,X25933443X,Mr.,M,white,nonhispanic,M,Bismarck  North Dakota  US,596 Leffler Trail,Dickinson,North Dakota,Stark County,38089,58601,46.93382777219720,-102.86963095342900,294766.34,294507.69,52649,82,181171005,Entire retina (body structure),OP,Ophthalmic Photography,1.2.840.10008.5.1.4.1.1.77.1.5.1,Ophthalmic Photography 8 Bit Image Storage,314971001,ambulatory,Ophthalmic examination and evaluation (procedure),160.75,2483.35,1986.68,,CHI ST ALEXIUS HEALTH DICKINSON,2500 FAIRWAY STREET,DICKINSON,ND,586012639,Nicholas Greenfelder,GENERAL PRACTICE
92fc345f-7615-2619-1c5f-d771f2fc3ec3,Andy Alden Reynolds,2004-01-26 18:02:09.000000,1923-05-21,2007-04-21,999-41-1303,S99982719,X25933443X,Mr.,M,white,nonhispanic,M,Bismarck  North Dakota  US,596 Leffler Trail,Dickinson,North Dakota,Stark County,38089,58601,46.93382777219720,-102.86963095342900,294766.34,294507.69,52649,80,181171005,Entire retina (body structure),OP,Ophthalmic Photography,1.2.840.10008.5.1.4.1.1.77.1.5.1,Ophthalmic Photography 8 Bit Image Storage,314971001,ambulatory,Ophthalmic examination and evaluation (procedure),160.75,2483.35,1986.68,,CHI ST ALEXIUS HEALTH DICKINSON,2500 FAIRWAY STREET,DICKINSON,ND,586012639,Nicholas Greenfelder,GENERAL PRACTICE
92fc345f-7615-2619-1c5f-d771f2fc3ec3,Andy Alden Reynolds,2007-02-05 19:38:50.000000,1923-05-21,2007-04-21,999-41-1303,S99982719,X25933443X,Mr.,M,white,nonhispanic,M,Bismarck  North Dakota  US,596 Leffler Trail,Dickinson,North Dakota,Stark County,38089,58601,46.93382777219720,-102.86963095342900,294766.34,294507.69,52649,83,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,3193.25,2554.6,Patient referral for dental care (procedure),CHI ST ALEXIUS HEALTH DICKINSON,2500 FAIRWAY STREET,DICKINSON,ND,586012639,Nicholas Greenfelder,GENERAL PRACTICE
92fc345f-7615-2619-1c5f-d771f2fc3ec3,Andy Alden Reynolds,2004-01-19 19:50:24.000000,1923-05-21,2007-04-21,999-41-1303,S99982719,X25933443X,Mr.,M,white,nonhispanic,M,Bismarck  North Dakota  US,596 Leffler Trail,Dickinson,North Dakota,Stark County,38089,58601,46.93382777219720,-102.86963095342900,294766.34,294507.69,52649,80,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,3193.25,2554.6,Gingivitis (disorder),CHI ST ALEXIUS HEALTH DICKINSON,2500 FAIRWAY STREET,DICKINSON,ND,586012639,Nicholas Greenfelder,GENERAL PRACTICE
92fc345f-7615-2619-1c5f-d771f2fc3ec3,Andy Alden Reynolds,1998-03-27 21:00:14.000000,1923-05-21,2007-04-21,999-41-1303,S99982719,X25933443X,Mr.,M,white,nonhispanic,M,Bismarck  North Dakota  US,596 Leffler Trail,Dickinson,North Dakota,Stark County,38089,58601,46.93382777219720,-102.86963095342900,294766.34,294507.69,52649,74,181171005,Entire retina (body structure),OP,Ophthalmic Photography,1.2.840.10008.5.1.4.1.1.77.1.5.1,Ophthalmic Photography 8 Bit Image Storage,314971001,ambulatory,Ophthalmic examination and evaluation (procedure),160.75,2483.35,1986.68,,CHI ST ALEXIUS HEALTH DICKINSON,2500 FAIRWAY STREET,DICKINSON,ND,586012639,Nicholas Greenfelder,GENERAL PRACTICE
92fc345f-7615-2619-1c5f-d771f2fc3ec3,Andy Alden Reynolds,1998-03-27 21:00:14.000000,1923-05-21,2007-04-21,999-41-1303,S99982719,X25933443X,Mr.,M,white,nonhispanic,M,Bismarck  North Dakota  US,596 Leffler Trail,Dickinson,North Dakota,Stark County,38089,58601,46.93382777219720,-102.86963095342900,294766.34,294507.69,52649,74,181171005,Entire retina (body structure),OP,Ophthalmic Photography,1.2.840.10008.5.1.4.1.1.77.1.5.1,Ophthalmic Photography 8 Bit Image Storage,314971001,ambulatory,Ophthalmic examination and evaluation (procedure),160.75,2483.35,1986.68,,CHI ST ALEXIUS HEALTH DICKINSON,2500 FAIRWAY STREET,DICKINSON,ND,586012639,Nicholas Greenfelder,GENERAL PRACTICE
92fc345f-7615-2619-1c5f-d771f2fc3ec3,Andy Alden Reynolds,2004-01-26 18:02:09.000000,1923-05-21,2007-04-21,999-41-1303,S99982719,X25933443X,Mr.,M,white,nonhispanic,M,Bismarck  North Dakota  US,596 Leffler Trail,Dickinson,North Dakota,Stark County,38089,58601,46.93382777219720,-102.86963095342900,294766.34,294507.69,52649,80,181171005,Entire retina (body structure),OP,Ophthalmic Photography,1.2.840.10008.5.1.4.1.1.77.1.5.1,Ophthalmic Photography 8 Bit Image Storage,314971001,ambulatory,Ophthalmic examination and evaluation (procedure),160.75,2483.35,1986.68,,CHI ST ALEXIUS HEALTH DICKINSON,2500 FAIRWAY STREET,DICKINSON,ND,586012639,Nicholas Greenfelder,GENERAL PRACTICE
92fc345f-7615-2619-1c5f-d771f2fc3ec3,Andy Alden Reynolds,2001-01-01 19:43:17.000000,1923-05-21,2007-04-21,999-41-1303,S99982719,X25933443X,Mr.,M,white,nonhispanic,M,Bismarck  North Dakota  US,596 Leffler Trail,Dickinson,North Dakota,Stark County,38089,58601,46.93382777219720,-102.86963095342900,294766.34,294507.69,52649,77,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,3193.25,2554.6,Patient referral for dental care (procedure),CHI ST ALEXIUS HEALTH DICKINSON,2500 FAIRWAY STREET,DICKINSON,ND,586012639,Nicholas Greenfelder,GENERAL PRACTICE
92fc345f-7615-2619-1c5f-d771f2fc3ec3,Andy Alden Reynolds,2001-01-10 21:50:04.000000,1923-05-21,2007-04-21,999-41-1303,S99982719,X25933443X,Mr.,M,white,nonhispanic,M,Bismarck  North Dakota  US,596 Leffler Trail,Dickinson,North Dakota,Stark County,38089,58601,46.93382777219720,-102.86963095342900,294766.34,294507.69,52649,77,181171005,Entire retina (body structure),OP,Ophthalmic Photography,1.2.840.10008.5.1.4.1.1.77.1.5.1,Ophthalmic Photography 8 Bit Image Storage,314971001,ambulatory,Ophthalmic examination and evaluation (procedure),160.75,2483.35,1986.68,,CHI ST ALEXIUS HEALTH DICKINSON,2500 FAIRWAY STREET,DICKINSON,ND,586012639,Nicholas Greenfelder,GENERAL PRACTICE
990f351e-164b-1fff-8cbf-615c1f172272,Terry Hermann,2016-12-06 04:23:11.000000,1948-08-06,,999-67-2943,S99978993,X59389690X,Mrs.,D,hawaiian,nonhispanic,F,Valley City  North Dakota  US,458 Durgan Mall Apt 62,Lake,North Dakota,Cass County,,0,47.17913588664300,-98.32875234963820,1156167.73,514940.83,50483,68,51185008,Thoracic structure (body structure),CR,Computed Radiography,1.2.840.10008.5.1.4.1.1.1.1,Digital X-Ray Image Storage – for Presentation,399208008,inpatient,Patient transfer to intensive care unit (procedure),109.52,19291.92,15433.45,History of coronary artery bypass grafting (situation),NORTHWOOD DEACONESS HEALTH CENTER,4 N PARK ST,NORTHWOOD,ND,582674102,Noe Howe,GENERAL PRACTICE
990f351e-164b-1fff-8cbf-615c1f172272,Terry Hermann,2023-09-11 01:55:40.000000,1948-08-06,,999-67-2943,S99978993,X59389690X,Mrs.,D,hawaiian,nonhispanic,F,Valley City  North Dakota  US,458 Durgan Mall Apt 62,Lake,North Dakota,Cass County,,0,47.17913588664300,-98.32875234963820,1156167.73,514940.83,50483,75,8205005,Wrist region structure (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.1,Digital X-Ray Image Storage,713024005,emergency,Emergency room admission (procedure),109.52,4558.83,3604.53,Fracture of bone (disorder),COOPERSTOWN MEDICAL CENTER,1200 ROBERTS AVE NE,COOPERSTOWN,ND,584257101,Cletus Paucek,GENERAL PRACTICE
